date,close,volume,open,high,low
2010-12-10,-139.11,39587.0,-142.39,-138.24,-144.16
2010-12-13,-139.66,58593.0,-139.27,-139.27,-142.28
2010-12-14,-138.97,61543.0,-139.42,-136.27,-139.8
2010-12-15,-136.87,47424.0,-138.9,-134.89,-138.9
2010-12-16,-132.15,66818.0,-128.39,-128.0,-132.51
2010-12-17,-134.07,51770.0,-131.39,-130.48,-134.53
2010-12-20,-139.36,68557.0,-132.9,-132.39,-141.9
2010-12-21,-141.9,59359.0,-139.39,-139.19,-142.65
2010-12-22,-144.19,44151.0,-141.85,-141.54,-144.91
2010-12-23,-144.38,32744.0,-144.27,-142.88,-144.91
2010-12-24,-145.87,29409.0,-144.38,-144.23,-147.16
2010-12-27,-150.18,45246.0,-145.66,-144.92,-150.69
2010-12-28,-149.97,48176.0,-150.17,-147.46,-154.38
2010-12-29,-147.91,30968.0,-150.09,-147.86,-150.92
2010-12-30,-150.97,41775.0,-147.54,-147.54,-152.27
2010-12-31,-149.48,46085.0,-151.07,-149.21,-151.63
2011-01-04,-148.29,60462.0,-147.24,-146.49,-150.47
2011-01-05,-151.61,58198.0,-148.74,-148.36,-152.05
2011-01-06,-152.24,37585.0,-151.51,-149.72,-153.59
2011-01-07,-152.63,30534.0,-152.29,-151.15,-153.55
2011-01-10,-156.7,38785.0,-152.71,-152.04,-156.82
2011-01-11,-157.26,45322.0,-157.17,-155.8,-159.03
2011-01-12,-156.58,31323.0,-156.85,-155.43,-158.12
2011-01-13,-152.81,41342.0,-155.8,-151.67,-156.56
2011-01-14,-152.28,25773.0,-153.21,-151.51,-154.45
2011-01-17,-155.74,37475.0,-152.65,-150.77,-156.16
2011-01-18,-150.5,40962.0,-156.1,-150.46,-156.94
2011-01-19,-150.3,26199.0,-150.5,-149.74,-151.59
2011-01-20,-152.37,24523.0,-150.69,-149.42,-153.74
2011-01-21,-155.51,26867.0,-152.57,-151.29,-155.68
2011-01-24,-158.79,34775.0,-155.52,-154.32,-159.93
2011-01-25,-159.41,17239.0,-159.2,-158.13,-159.94
2011-01-26,-158.33,14326.0,-159.18,-156.94,-159.18
2011-01-27,-157.64,29444.0,-158.46,-155.97,-160.25
2011-01-28,-157.43,19591.0,-157.67,-156.83,-158.15
2011-01-31,-153.93,32442.0,-157.31,-151.73,-157.67
2011-02-01,-152.21,17758.0,-153.92,-151.03,-154.3
2011-02-09,-153.95,17675.0,-152.43,-151.81,-154.68
2011-02-10,-148.64,36009.0,-154.41,-147.92,-154.45
2011-02-11,-148.72,34001.0,-148.86,-146.07,-149.2
2011-02-14,-147.08,36639.0,-148.72,-146.41,-149.49
2011-02-15,-148.48,29716.0,-147.08,-145.81,-148.82
2011-02-16,-149.66,36440.0,-148.66,-147.92,-151.14
2011-02-17,-151.48,36364.0,-150.17,-149.64,-151.8
2011-02-18,-150.93,36829.0,-151.82,-148.33,-152.2
2011-02-21,-149.81,27290.0,-150.92,-148.82,-151.52
2011-02-22,-151.01,38294.0,-149.81,-148.48,-151.67
2011-02-23,-150.35,19422.0,-151.59,-149.81,-151.59
2011-02-24,-150.81,20476.0,-150.48,-149.81,-151.58
2011-02-25,-152.71,29413.0,-150.26,-150.26,-153.02
2011-02-28,-153.41,39093.0,-152.95,-152.83,-155.43
2011-03-01,-153.44,23059.0,-153.39,-152.47,-154.07
2011-03-02,-154.52,32096.0,-153.77,-153.17,-155.42
2011-03-03,-156.18,37735.0,-154.47,-153.41,-156.37
2011-03-04,-155.48,33351.0,-156.18,-154.84,-156.55
2011-03-07,-154.39,33554.0,-155.55,-154.28,-155.55
2011-03-08,-154.89,31870.0,-154.35,-154.23,-156.33
2011-03-09,-153.93,22971.0,-154.31,-153.77,-155.39
2011-03-10,-150.92,54492.0,-153.95,-149.27,-154.39
2011-03-11,-152.39,23345.0,-151.22,-149.87,-152.5
2011-03-14,-150.26,22373.0,-152.78,-149.42,-153.09
2011-03-15,-152.97,30899.0,-151.19,-150.0,-154.65
2011-03-16,-151.04,24176.0,-152.72,-150.19,-152.94
2011-03-17,-145.64,88523.0,-151.75,-145.26,-152.29
